MAG027_15_11	95d47025bf934827a7d52af1b12021f6	513	Pfam	PF00370	FGGY family of carbohydrate kinases, N-terminal domain	7	246	1.1E-33	T	21-03-2019	IPR018484	Carbohydrate kinase, FGGY, N-terminal
MAG027_15_11	95d47025bf934827a7d52af1b12021f6	513	Pfam	PF02782	FGGY family of carbohydrate kinases, C-terminal domain	259	442	1.6E-31	T	21-03-2019	IPR018485	Carbohydrate kinase, FGGY, C-terminal
MAG027_59_10	0c1255d44e0a95fe5e85f2d3ed0c2c43	250	TIGRFAM	TIGR00419	tim: triose-phosphate isomerase	6	241	8.2E-62	T	21-03-2019	IPR000652	Triosephosphate isomerase
MAG027_59_10	0c1255d44e0a95fe5e85f2d3ed0c2c43	250	Pfam	PF00121	Triosephosphate isomerase	5	246	2.5E-93	T	21-03-2019	IPR000652	Triosephosphate isomerase
MAG027_29_26	444a904de275f6e3a289e6c0f0c238c5	601	Pfam	PF00009	Elongation factor Tu GTP binding domain	8	183	2.2E-53	T	21-03-2019	IPR000795	Transcription factor, GTP-binding domain
MAG027_29_26	444a904de275f6e3a289e6c0f0c238c5	601	Pfam	PF03144	Elongation factor Tu domain 2	207	278	7.3E-10	T	21-03-2019	IPR004161	Translation elongation factor EFTu-like, domain 2
MAG027_29_26	444a904de275f6e3a289e6c0f0c238c5	601	Pfam	PF00679	Elongation factor G C-terminus	403	489	1.3E-23	T	21-03-2019	IPR000640	Elongation factor EFG, domain V-like
MAG027_29_26	444a904de275f6e3a289e6c0f0c238c5	601	TIGRFAM	TIGR00231	small_GTP: small GTP-binding protein domain	10	177	5.9E-20	T	21-03-2019	IPR005225	Small GTP-binding protein domain
MAG027_29_26	444a904de275f6e3a289e6c0f0c238c5	601	Pfam	PF06421	GTP-binding protein LepA C-terminus	491	597	2.5E-53	T	21-03-2019	IPR013842	GTP-binding protein LepA, C-terminal
MAG027_29_26	444a904de275f6e3a289e6c0f0c238c5	601	TIGRFAM	TIGR01393	lepA: elongation factor 4	8	599	3.5E-298	T	21-03-2019	IPR006297	Elongation factor 4
MAG027_8_20	4f1398718d7aa2b63c58d0fe6d211faa	565	Pfam	PF01476	LysM domain	517	558	3.7E-10	T	21-03-2019	IPR018392	LysM domain
MAG027_8_20	4f1398718d7aa2b63c58d0fe6d211faa	565	Pfam	PF12673	Domain of unknown function (DUF3794)	388	466	5.4E-13	T	21-03-2019	IPR024300	Domain of unknown function DUF3794
MAG027_8_20	4f1398718d7aa2b63c58d0fe6d211faa	565	Pfam	PF12673	Domain of unknown function (DUF3794)	36	116	6.6E-15	T	21-03-2019	IPR024300	Domain of unknown function DUF3794
MAG027_8_20	4f1398718d7aa2b63c58d0fe6d211faa	565	Pfam	PF12673	Domain of unknown function (DUF3794)	232	306	4.4E-12	T	21-03-2019	IPR024300	Domain of unknown function DUF3794
MAG027_30_21	2186c8a7efca11271a86b8106b0bd91a	424	TIGRFAM	TIGR00877	purD: phosphoribosylamine--glycine ligase	1	419	2.4E-165	T	21-03-2019	IPR000115	Phosphoribosylglycinamide synthetase
MAG027_30_21	2186c8a7efca11271a86b8106b0bd91a	424	Pfam	PF02844	Phosphoribosylglycinamide synthetase, N domain	1	100	3.0E-34	T	21-03-2019	IPR020562	Phosphoribosylglycinamide synthetase, N-terminal
MAG027_30_21	2186c8a7efca11271a86b8106b0bd91a	424	Pfam	PF02843	Phosphoribosylglycinamide synthetase, C domain	328	419	2.3E-29	T	21-03-2019	IPR020560	Phosphoribosylglycinamide synthetase, C-domain
MAG027_30_21	2186c8a7efca11271a86b8106b0bd91a	424	Pfam	PF01071	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	101	293	7.1E-79	T	21-03-2019	IPR020561	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
