MAG080_2_176	59702a2bb11a53e7d3b64b79328d58c1	366	Pfam	PF00072	Response regulator receiver domain	9	120	5.6E-20	T	21-03-2019	IPR001789	Signal transduction response regulator, receiver domain
MAG080_2_176	59702a2bb11a53e7d3b64b79328d58c1	366	Pfam	PF01966	HD domain	194	307	1.7E-15	T	21-03-2019	IPR006674	HD domain
MAG080_48_10	82c056c77ae13a9bb77482b66b2e2ab7	751	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	368	434	2.1E-14	T	21-03-2019	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
MAG080_48_10	82c056c77ae13a9bb77482b66b2e2ab7	751	Pfam	PF08447	PAS fold	232	298	7.6E-6	T	21-03-2019	IPR013655	PAS fold-3
MAG080_48_10	82c056c77ae13a9bb77482b66b2e2ab7	751	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	482	598	7.0E-23	T	21-03-2019	IPR003594	Histidine kinase/HSP90-like ATPase
MAG080_48_10	82c056c77ae13a9bb77482b66b2e2ab7	751	Pfam	PF00072	Response regulator receiver domain	623	738	2.2E-25	T	21-03-2019	IPR001789	Signal transduction response regulator, receiver domain
MAG080_22_44	ce4389dc20ce44141a9b514984e75ca4	594	Pfam	PF00072	Response regulator receiver domain	472	587	8.1E-26	T	21-03-2019	IPR001789	Signal transduction response regulator, receiver domain
MAG080_22_44	ce4389dc20ce44141a9b514984e75ca4	594	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	216	280	1.1E-13	T	21-03-2019	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
MAG080_22_44	ce4389dc20ce44141a9b514984e75ca4	594	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	328	447	6.5E-19	T	21-03-2019	IPR003594	Histidine kinase/HSP90-like ATPase
MAG080_39_36	ad529386d9d31540f8b272504c0f6763	367	Pfam	PF01339	CheB methylesterase	180	360	6.5E-51	T	21-03-2019	IPR000673	Signal transduction response regulator, chemotaxis, protein-glutamate methylesterase
MAG080_39_36	ad529386d9d31540f8b272504c0f6763	367	Pfam	PF00072	Response regulator receiver domain	12	121	1.7E-25	T	21-03-2019	IPR001789	Signal transduction response regulator, receiver domain
