MAG063_8_34	aa0a7af4aec41d3f8672b28cb118d3b3	555	Pfam	PF02837	Glycosyl hydrolases family 2, sugar binding domain	7	126	1.0E-14	T	21-03-2019	IPR006104	Glycosyl hydrolases family 2, sugar binding domain
MAG063_8_34	aa0a7af4aec41d3f8672b28cb118d3b3	555	Pfam	PF00703	Glycosyl hydrolases family 2	164	258	5.1E-9	T	21-03-2019	IPR006102	Glycoside hydrolase, family 2, immunoglobulin-like beta-sandwich
MAG063_8_34	aa0a7af4aec41d3f8672b28cb118d3b3	555	Pfam	PF02836	Glycosyl hydrolases family 2, TIM barrel domain	300	424	6.1E-7	T	21-03-2019	IPR006103	Glycoside hydrolase family 2, catalytic domain
MAG063_26_19	0bf556b5106598b05a964df973cc66d2	253	Pfam	PF05198	Translation initiation factor IF-3, N-terminal domain	90	158	2.0E-29	T	21-03-2019	IPR019814	Translation initiation factor 3, N-terminal
MAG063_26_19	0bf556b5106598b05a964df973cc66d2	253	TIGRFAM	TIGR00168	infC: translation initiation factor IF-3	90	252	1.0E-54	T	21-03-2019	IPR001288	Translation initiation factor 3
MAG063_26_19	0bf556b5106598b05a964df973cc66d2	253	Pfam	PF00707	Translation initiation factor IF-3, C-terminal domain	166	250	2.0E-32	T	21-03-2019	IPR019815	Translation initiation factor 3, C-terminal
MAG063_8_8	77a24900afb2773c14636f36aeb56403	521	Pfam	PF13520	Amino acid permease	28	465	4.5E-54	T	21-03-2019	IPR002293	Amino acid/polyamine transporter I
MAG063_8_8	77a24900afb2773c14636f36aeb56403	521	TIGRFAM	TIGR03813	put_Glu_GABA_T: putative glutamate/gamma-aminobutyrate antiporter	25	498	1.7E-227	T	21-03-2019	IPR022520	Putative glutamate/gamma-aminobutyrate antiporter
MAG063_20_12	6f3365cd68f95360d996b427191070f9	493	Pfam	PF00571	CBS domain	154	208	1.4E-11	T	21-03-2019	IPR000644	CBS domain
MAG063_20_12	6f3365cd68f95360d996b427191070f9	493	Pfam	PF00571	CBS domain	98	145	8.1E-11	T	21-03-2019	IPR000644	CBS domain
MAG063_20_12	6f3365cd68f95360d996b427191070f9	493	TIGRFAM	TIGR01302	IMP_dehydrog: inosine-5'-monophosphate dehydrogenase	13	460	9.1E-192	T	21-03-2019	IPR005990	Inosine-5'-monophosphate dehydrogenase
MAG063_20_12	6f3365cd68f95360d996b427191070f9	493	Pfam	PF00478	IMP dehydrogenase / GMP reductase domain	13	477	8.3E-160	T	21-03-2019	IPR001093	IMP dehydrogenase/GMP reductase
MAG063_24_21	fc85d03a3e347dc0887116978b224d6e	588	Pfam	PF02779	Transketolase, pyrimidine binding domain	331	452	8.4E-15	T	21-03-2019	IPR005475	Transketolase-like, pyrimidine-binding domain
MAG063_24_21	fc85d03a3e347dc0887116978b224d6e	588	Pfam	PF13292	1-deoxy-D-xylulose-5-phosphate synthase	14	206	2.5E-71	T	21-03-2019	IPR005477	Deoxyxylulose-5-phosphate synthase
MAG063_24_21	fc85d03a3e347dc0887116978b224d6e	588	Pfam	PF02780	Transketolase, C-terminal domain	471	584	8.6E-15	T	21-03-2019	IPR033248	Transketolase, C-terminal domain
MAG063_28_26	bd778fab6069b5b43b162b29cc3509a0	417	Pfam	PF02954	Bacterial regulatory protein, Fis family	373	414	1.7E-11	T	21-03-2019	IPR002197	DNA binding HTH domain,  Fis-type
MAG063_28_26	bd778fab6069b5b43b162b29cc3509a0	417	Pfam	PF00158	Sigma-54 interaction domain	17	184	1.5E-64	T	21-03-2019	IPR002078	RNA polymerase sigma factor 54 interaction domain
MAG063_3_24	985418924f159cc8c5c6a8fdbda5f9d2	619	Pfam	PF02780	Transketolase, C-terminal domain	512	575	2.4E-7	T	21-03-2019	IPR033248	Transketolase, C-terminal domain
MAG063_3_24	985418924f159cc8c5c6a8fdbda5f9d2	619	Pfam	PF01558	Pyruvate ferredoxin/flavodoxin oxidoreductase	26	215	4.1E-35	T	21-03-2019	IPR019752	Pyruvate/ketoisovalerate oxidoreductase, catalytic domain
MAG063_3_24	985418924f159cc8c5c6a8fdbda5f9d2	619	TIGRFAM	TIGR03710	OAFO_sf: 2-oxoacid:acceptor oxidoreductase, alpha subunit	18	613	1.8E-192	T	21-03-2019	IPR022367	2-oxoacid:acceptor oxidoreductase, alpha subunit
MAG063_3_24	985418924f159cc8c5c6a8fdbda5f9d2	619	Pfam	PF01855	Pyruvate flavodoxin/ferredoxin oxidoreductase, thiamine diP-bdg	262	438	3.5E-50	T	21-03-2019	IPR002880	Pyruvate flavodoxin/ferredoxin oxidoreductase, N-terminal
MAG063_20_2	8052a13f0899eac52fbefb697233aaaf	425	Pfam	PF00988	Carbamoyl-phosphate synthase small chain, CPSase domain	74	209	3.8E-52	T	21-03-2019	IPR002474	Carbamoyl-phosphate synthase small subunit, N-terminal domain
MAG063_20_2	8052a13f0899eac52fbefb697233aaaf	425	TIGRFAM	TIGR01368	CPSaseIIsmall: carbamoyl-phosphate synthase, small subunit	74	424	1.4E-135	T	21-03-2019	IPR006274	Carbamoyl-phosphate synthase, small subunit
MAG063_20_2	8052a13f0899eac52fbefb697233aaaf	425	Pfam	PF00117	Glutamine amidotransferase class-I	248	421	4.0E-44	T	21-03-2019	IPR017926	Glutamine amidotransferase
MAG063_7_1	f6e4234a70ca04ab8630ec9113d01f45	1149	Pfam	PF17189	Glycosyl hydrolase family 30 beta sandwich domain	1050	1144	8.6E-8	T	21-03-2019	IPR033452	Glycosyl hydrolase family 30, beta sandwich domain
MAG063_7_1	f6e4234a70ca04ab8630ec9113d01f45	1149	Pfam	PF14587	O-Glycosyl hydrolase family 30	656	1018	7.1E-120	T	21-03-2019	IPR039514	Endo-beta-1,6-galactanase-like
MAG063_7_1	f6e4234a70ca04ab8630ec9113d01f45	1149	Pfam	PF07944	Beta-L-arabinofuranosidase, GH127	29	561	3.2E-184	T	21-03-2019	IPR012878	Beta-L-arabinofuranosidase, GH127
MAG063_1_156	32eebaf74d895d8e806f4eeea4eeda20	2423	TIGRFAM	TIGR04189	surface_SprA: cell surface protein SprA	24	2421	0.0	T	21-03-2019	IPR026377	Cell surface SprA
MAG063_1_156	32eebaf74d895d8e806f4eeea4eeda20	2423	Pfam	PF14349	Motility related/secretion protein	34	314	9.8E-25	T	21-03-2019	IPR025684	Gliding motility protein SprA N-terminal domain
MAG063_1_156	32eebaf74d895d8e806f4eeea4eeda20	2423	Pfam	PF14349	Motility related/secretion protein	1044	1571	1.7E-182	T	21-03-2019	IPR025684	Gliding motility protein SprA N-terminal domain
MAG063_21_4	73442dc05ffe16169e97cb979976f7fd	49	Pfam	PF14128	Domain of unknown function (DUF4295)	2	48	7.2E-27	T	21-03-2019	IPR025379	Protein of unknown function DUF4295
MAG063_62_7	5fb3da3f2f8cd31681c412969ca23684	200	Pfam	PF01351	Ribonuclease HII	15	191	2.6E-35	T	21-03-2019	IPR024567	Ribonuclease HII/HIII domain
MAG063_37_9	44c8df339897721a4006a9864ffca246	388	TIGRFAM	TIGR00693	thiE: thiamine-phosphate diphosphorylase	198	380	2.3E-51	T	21-03-2019	IPR034291	Thiamine phosphate synthase
MAG063_37_9	44c8df339897721a4006a9864ffca246	388	Pfam	PF02581	Thiamine monophosphate synthase	190	369	6.4E-54	T	21-03-2019	IPR022998	Thiamine phosphate synthase/TenI
MAG063_37_9	44c8df339897721a4006a9864ffca246	388	Pfam	PF02581	Thiamine monophosphate synthase	23	175	3.1E-14	T	21-03-2019	IPR022998	Thiamine phosphate synthase/TenI
MAG063_32_4	83ca37f072ca3731fd37a7efe5440f82	382	TIGRFAM	TIGR00131	gal_kin: galactokinase	4	374	9.0E-92	T	21-03-2019	IPR000705	Galactokinase
MAG063_32_4	83ca37f072ca3731fd37a7efe5440f82	382	Pfam	PF00288	GHMP kinases N terminal domain	110	177	8.4E-15	T	21-03-2019	IPR006204	GHMP kinase N-terminal domain
MAG063_32_4	83ca37f072ca3731fd37a7efe5440f82	382	Pfam	PF10509	Galactokinase galactose-binding signature	9	54	2.7E-18	T	21-03-2019	IPR019539	Galactokinase galactose-binding domain
MAG063_32_4	83ca37f072ca3731fd37a7efe5440f82	382	Pfam	PF08544	GHMP kinases C terminal	276	348	1.8E-6	T	21-03-2019	IPR013750	GHMP kinase, C-terminal domain
MAG063_24_19	5136753ee902aaf4d77331bcfc4bb02f	187	TIGRFAM	TIGR01221	rmlC: dTDP-4-dehydrorhamnose 3,5-epimerase	5	177	6.0E-65	T	21-03-2019	IPR000888	dTDP-4-dehydrorhamnose 3,5-epimerase-related
MAG063_24_19	5136753ee902aaf4d77331bcfc4bb02f	187	Pfam	PF00908	dTDP-4-dehydrorhamnose 3,5-epimerase	5	175	4.4E-66	T	21-03-2019	IPR000888	dTDP-4-dehydrorhamnose 3,5-epimerase-related
MAG063_27_24	05cd94e4967464f8a4aae058d797ae6f	950	Pfam	PF00689	Cation transporting ATPase, C-terminus	752	948	3.7E-30	T	21-03-2019	IPR006068	Cation-transporting P-type ATPase, C-terminal
MAG063_27_24	05cd94e4967464f8a4aae058d797ae6f	950	Pfam	PF08282	haloacid dehalogenase-like hydrolase	652	712	9.8E-6	T	21-03-2019
