MAG132_29_19	8c2971ea7b87a28089d460c3e6395a95	262	Pfam	PF01026	TatD related DNase	5	252	6.3E-79	T	21-03-2019	IPR001130	TatD family
MAG132_29_19	8c2971ea7b87a28089d460c3e6395a95	262	TIGRFAM	TIGR00010	TIGR00010: hydrolase, TatD family	2	253	2.1E-83	T	21-03-2019	IPR015991	Uncharacterised hydrolase TatD-type
MAG132_23_37	fa5f312a81db2a2d7fc7f75d799f3538	508	Pfam	PF00662	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus	64	105	1.7E-5	T	21-03-2019	IPR001516	NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminal
MAG132_23_37	fa5f312a81db2a2d7fc7f75d799f3538	508	Pfam	PF00361	Proton-conducting membrane transporter	130	421	4.2E-52	T	21-03-2019	IPR001750	NADH:quinone oxidoreductase/Mrp antiporter, membrane subunit
MAG132_3_22	34f3a40d9c1693c2e5ef9d95a0fdc3b5	3814	Pfam	PF02368	Bacterial Ig-like domain (group 2)	2122	2171	5.5E-6	T	21-03-2019	IPR003343	Bacterial Ig-like, group 2
MAG132_44_24	6a5628a624f3ad3a879ee57c2947b779	361	Pfam	PF02774	Semialdehyde dehydrogenase, dimerisation domain	173	338	3.4E-27	T	21-03-2019	IPR012280	Semialdehyde dehydrogenase, dimerisation domain
MAG132_44_24	6a5628a624f3ad3a879ee57c2947b779	361	Pfam	PF01118	Semialdehyde dehydrogenase, NAD binding domain	6	136	3.1E-31	T	21-03-2019	IPR000534	Semialdehyde dehydrogenase, NAD-binding
MAG132_44_24	6a5628a624f3ad3a879ee57c2947b779	361	TIGRFAM	TIGR00978	asd_EA: aspartate-semialdehyde dehydrogenase	5	353	7.6E-108	T	21-03-2019	IPR005676	Aspartate-semialdehyde dehydrogenase, peptidoglycan lacking
MAG132_29_13	17e408ab423a193af97f86a3618e748f	479	Pfam	PF13416	Bacterial extracellular solute-binding protein	52	384	2.6E-26	T	21-03-2019	IPR006059	Bacterial extracellular solute-binding protein
MAG132_11_20	1429118d35692ed64a5832b30a919737	519	Pfam	PF09820	Predicted AAA-ATPase	13	274	4.5E-34	T	21-03-2019	IPR018631	AAA-ATPase-like domain
MAG132_11_20	1429118d35692ed64a5832b30a919737	519	Pfam	PF08011	PD-(D/E)XK nuclease superfamily	426	509	3.1E-11	T	21-03-2019	IPR012547	PD-(D/E)XK nuclease superfamily 9
MAG132_8_2	05b96d5b6941fbeafd27ed9cc54703fb	460	Pfam	PF12844	Helix-turn-helix domain	13	75	1.0E-14	T	21-03-2019	IPR001387	Cro/C1-type helix-turn-helix domain
MAG132_8_2	05b96d5b6941fbeafd27ed9cc54703fb	460	Pfam	PF00023	Ankyrin repeat	361	392	8.2E-4	T	21-03-2019	IPR002110	Ankyrin repeat
MAG132_8_2	05b96d5b6941fbeafd27ed9cc54703fb	460	Pfam	PF13638	PIN domain	78	196	5.3E-8	T	21-03-2019	IPR002716	PIN domain
