MAG082_732_1	94fe76d46884ae90a548a6db281ebca5	268	Pfam	PF13393	Histidyl-tRNA synthetase	11	267	1.4E-52	T	21-03-2019
MAG082_233_2	060306157fea4fa95895ad6d81de69a1	110	Pfam	PF03965	Penicillinase repressor	11	93	1.5E-10	T	21-03-2019	IPR005650	BlaI transcriptional regulatory family
MAG082_190_6	bfc450151911898b4d0f9239c20f4d7a	369	TIGRFAM	TIGR00416	sms: DNA repair protein RadA	1	369	1.6E-160	T	21-03-2019	IPR004504	DNA repair protein RadA
MAG082_190_6	bfc450151911898b4d0f9239c20f4d7a	369	Pfam	PF13481	AAA domain	70	219	1.5E-14	T	21-03-2019
MAG082_580_1	b7f91b63276a977981751e8f3e2ab3b6	522	Pfam	PF00005	ABC transporter	362	514	6.3E-29	T	21-03-2019	IPR003439	ABC transporter-like
MAG082_28_17	bffc73a4cd6be8530b3909139b000e51	218	Pfam	PF07650	KH domain	38	110	2.5E-19	T	21-03-2019	IPR004044	K Homology domain, type 2
MAG082_28_17	bffc73a4cd6be8530b3909139b000e51	218	Pfam	PF00189	Ribosomal protein S3, C-terminal domain	119	201	2.7E-38	T	21-03-2019	IPR001351	Ribosomal protein S3, C-terminal
MAG082_28_17	bffc73a4cd6be8530b3909139b000e51	218	TIGRFAM	TIGR01009	rpsC_bact: ribosomal protein uS3	1	208	3.4E-93	T	21-03-2019	IPR005704	Ribosomal protein S3, bacterial
MAG082_11_11	b09cc0934c9742a2f38e3151fc862069	432	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	321	425	1.9E-15	T	21-03-2019	IPR003594	Histidine kinase/HSP90-like ATPase
MAG082_11_11	b09cc0934c9742a2f38e3151fc862069	432	Pfam	PF00512	His Kinase A (phospho-acceptor) domain	215	275	2.1E-9	T	21-03-2019	IPR003661	Signal transduction histidine kinase, dimerisation/phosphoacceptor domain
MAG082_469_1	0481c300a5248da07d9148854a968486	140	Pfam	PF00877	NlpC/P60 family	33	127	6.4E-22	T	21-03-2019	IPR000064	Endopeptidase, NLPC/P60 domain
MAG082_312_1	f3a78cc28a64f5bc00e1f64ac0c151ec	444	TIGRFAM	TIGR01945	rnfC: electron transport complex, RnfABCDGE type, C subunit	20	442	2.8E-152	T	21-03-2019	IPR010208	Ion-translocating oxidoreductase complex, subunit RnfC/RsxC
MAG082_312_1	f3a78cc28a64f5bc00e1f64ac0c151ec	444	Pfam	PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	142	288	1.2E-49	T	21-03-2019	IPR011538	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
MAG082_312_1	f3a78cc28a64f5bc00e1f64ac0c151ec	444	Pfam	PF13375	RnfC Barrel sandwich hybrid domain	20	118	2.8E-38	T	21-03-2019	IPR026902	RnfC Barrel sandwich hybrid domain
MAG082_312_1	f3a78cc28a64f5bc00e1f64ac0c151ec	444	Pfam	PF10531	SLBB domain	300	349	4.7E-14	T	21-03-2019	IPR019554	Soluble ligand binding domain
