MAG057_5_76	0d9840fbdba51f0db8518512fb4b704f	256	Pfam	PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	60	218	3.9E-23	T	21-03-2019	IPR011766	Thiamine pyrophosphate enzyme, C-terminal TPP-binding
MAG057_48_13	da48c2f155d6e9a15cb710a9d7e17025	1093	TIGRFAM	TIGR04056	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family	119	1093	3.0E-248	T	21-03-2019	IPR023996	TonB-dependent outer membrane protein, SusC/RagA
MAG057_48_13	da48c2f155d6e9a15cb710a9d7e17025	1093	Pfam	PF13715	CarboxypepD_reg-like domain	120	199	1.4E-18	T	21-03-2019
MAG057_48_13	da48c2f155d6e9a15cb710a9d7e17025	1093	Pfam	PF00593	TonB dependent receptor	494	1092	2.5E-31	T	21-03-2019	IPR000531	TonB-dependent receptor-like, beta-barrel
MAG057_48_13	da48c2f155d6e9a15cb710a9d7e17025	1093	Pfam	PF07715	TonB-dependent Receptor Plug Domain	207	314	9.0E-18	T	21-03-2019	IPR012910	TonB-dependent receptor, plug domain
MAG057_48_13	da48c2f155d6e9a15cb710a9d7e17025	1093	TIGRFAM	TIGR04057	SusC_RagA_signa: TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region	291	320	3.5E-16	T	21-03-2019	IPR023997	TonB-dependent outer membrane protein SusC/RagA, conserved site
MAG057_7_53	5edbb9fb7bf8371f5b3a177e4fc55f83	167	TIGRFAM	TIGR01352	tonB_Cterm: TonB family C-terminal domain	92	166	2.6E-9	T	21-03-2019	IPR006260	TonB/TolA, C-terminal
MAG057_7_53	5edbb9fb7bf8371f5b3a177e4fc55f83	167	Pfam	PF03544	Gram-negative bacterial TonB protein C-terminal	91	167	9.2E-16	T	21-03-2019	IPR037682	TonB, C-terminal
MAG057_13_35	7515a887c5685a9d6b3aec495e0581bb	235	Pfam	PF00590	Tetrapyrrole (Corrin/Porphyrin) Methylases	57	214	3.0E-7	T	21-03-2019	IPR000878	Tetrapyrrole methylase
MAG057_29_19	574e6e09ec606e1e42372ae134b679d0	431	TIGRFAM	TIGR00508	bioA: adenosylmethionine-8-amino-7-oxononanoate transaminase	17	426	2.1E-166	T	21-03-2019	IPR005815	Adenosylmethionine--8-amino-7-oxononanoate aminotransferase BioA
